timestamp,gen,pop,births,deaths,food,poison,max_lineage,avg_size,avg_speed,avg_connects,max_age,max_energy,season,avg_immunity,avg_insulation,infected_pop,avg_chloroplast,avg_scavenger,avg_carnivore,fertilizer
2026-09-19T02:57:29.554Z,1,162,577334,577972,72,5,4595,1.221,3.837,346.5,10568,369.8,3,0.332,0.931,0,0.051,0.705,0.039,15022.7
2026-09-19T03:07:29.568Z,1,230,581244,581814,63,1,4618,1.136,3.892,345.8,9162,470.8,2,0.309,0.914,0,0.051,0.752,0.040,4646.7
2026-09-19T03:17:29.596Z,1,185,583940,584555,81,2,4620,1.335,3.863,338.6,12823,475.0,2,0.277,0.839,0,0.050,0.753,0.054,4325.8
2026-09-19T03:27:29.599Z,1,157,586308,586951,86,4,4647,1.423,3.850,359.1,9641,592.3,1,0.256,0.897,0,0.057,0.692,0.044,6786.5
2026-09-19T03:37:29.651Z,1,153,588593,589240,79,5,4673,1.244,3.888,349.2,10822,404.6,3,0.222,0.912,0,0.037,0.723,0.039,13416.3
2026-09-19T03:47:29.685Z,1,137,591348,592011,87,2,4690,1.333,3.846,351.5,11928,432.4,3,0.273,0.896,0,0.040,0.769,0.051,13748.7
2026-09-19T03:57:29.698Z,1,154,594271,594917,184,2,4716,1.223,3.840,346.6,9713,419.4,0,0.239,0.917,0,0.048,0.821,0.042,3060.2
2026-09-19T04:07:29.716Z,1,192,597385,597993,56,5,4748,1.344,3.843,359.4,11946,452.9,0,0.364,0.895,0,0.051,0.737,0.034,1953.3
2026-09-19T04:17:29.726Z,1,194,601067,601673,62,3,4784,1.259,3.836,365.3,7758,557.2,2,0.488,0.810,0,0.050,0.670,0.056,4396.6
2026-09-19T04:27:29.777Z,1,197,603637,604240,60,1,4811,1.228,3.890,351.0,11365,459.7,0,0.541,0.836,0,0.041,0.610,0.045,2216.6
2026-09-19T04:37:29.802Z,1,183,606051,606668,71,2,4833,1.239,3.843,368.9,12103,476.4,2,0.610,0.916,0,0.054,0.708,0.044,4860.2
2026-09-19T04:47:29.859Z,1,141,609533,610192,103,4,4867,1.069,3.887,355.6,11552,451.3,3,0.438,0.871,0,0.033,0.730,0.034,13701.6
2026-09-19T04:57:29.892Z,1,204,615105,615701,84,2,4900,1.221,3.855,366.8,11844,438.1,0,0.291,0.907,0,0.064,0.682,0.049,2152.2
2026-09-19T05:07:29.900Z,1,198,618721,619323,69,4,4928,1.139,3.865,367.7,12334,422.0,2,0.439,0.876,0,0.050,0.810,0.037,3912.5
2026-09-19T05:17:29.924Z,1,193,622066,622673,92,3,4952,1.138,3.871,374.2,10532,426.0,2,0.370,0.925,0,0.040,0.762,0.047,4147.6
2026-09-19T05:27:29.942Z,1,172,625308,625936,54,0,4988,1.337,3.862,368.5,9234,466.8,2,0.320,0.894,0,0.043,0.823,0.041,3977.3
2026-09-19T05:37:29.943Z,1,132,626905,627573,75,2,4990,1.651,3.791,370.4,9290,518.3,2,0.314,0.812,0,0.051,0.760,0.045,4223.0
2026-09-19T05:47:29.952Z,1,144,628393,629049,89,4,5015,1.471,3.888,373.9,10459,447.2,2,0.352,0.853,0,0.056,0.817,0.038,3745.7
2026-09-19T05:57:29.998Z,1,134,630632,631298,77,5,5034,1.346,3.884,383.5,9600,427.7,3,0.341,0.924,1,0.046,0.733,0.036,12557.0
2026-09-19T06:07:30.034Z,1,179,632970,633591,82,1,5058,1.326,3.845,376.7,12896,659.6,0,0.310,0.881,0,0.053,0.568,0.066,2078.6
2026-09-19T06:17:30.069Z,1,134,635713,636379,73,2,5086,1.224,3.890,383.0,12171,353.7,3,0.251,0.886,0,0.043,0.635,0.044,12239.1
2026-09-19T06:27:30.102Z,1,142,638964,639622,70,1,5120,1.220,3.884,370.2,11697,380.6,3,0.181,0.879,0,0.050,0.714,0.045,11798.1
2026-09-19T06:37:30.135Z,1,176,641480,642104,85,1,5151,1.260,3.835,382.9,10209,451.3,2,0.162,0.911,0,0.066,0.644,0.042,3770.6
2026-09-19T06:47:30.145Z,1,176,644035,644659,67,3,5168,1.303,3.749,377.8,9747,439.3,0,0.107,0.801,0,0.074,0.552,0.034,1889.7
2026-09-19T06:57:30.146Z,1,144,646128,646784,82,4,5176,1.390,3.924,393.3,9777,488.2,1,0.113,0.824,0,0.047,0.603,0.041,6751.1
2026-09-19T07:07:30.165Z,1,155,648241,648886,74,4,5184,1.159,3.815,391.4,11624,377.6,3,0.137,0.884,0,0.054,0.645,0.036,12375.6
2026-09-19T07:17:30.200Z,1,178,651253,651875,62,3,5216,1.211,3.826,400.1,9858,424.6,2,0.110,0.899,0,0.048,0.611,0.036,3968.4
2026-09-19T07:27:30.220Z,1,136,653297,653961,82,5,5220,1.353,3.848,391.5,11129,463.0,3,0.211,0.941,0,0.047,0.768,0.033,11476.4
2026-09-19T07:37:30.234Z,1,192,655747,656355,55,2,5254,1.174,3.896,396.7,9176,401.4,1,0.222,0.894,0,0.043,0.664,0.034,7973.0
2026-09-19T07:47:30.275Z,1,174,658016,658642,81,0,5277,1.220,3.910,400.1,10737,479.8,2,0.139,0.801,0,0.044,0.710,0.039,4062.2
2026-09-19T07:57:30.293Z,1,162,660578,661216,71,2,5294,1.281,3.796,405.7,11790,407.0,1,0.117,0.800,0,0.041,0.724,0.041,4894.2
2026-09-19T08:07:30.315Z,1,162,662791,663429,88,4,5313,1.210,3.857,398.6,9854,423.0,2,0.175,0.926,0,0.050,0.720,0.043,6981.1
2026-09-19T08:17:30.358Z,1,173,665480,666107,94,6,5342,1.202,3.867,399.0,10315,360.9,1,0.108,0.943,0,0.044,0.682,0.046,6630.6
2026-09-19T08:27:30.407Z,1,190,669352,669962,82,0,5397,1.060,3.895,415.0,12051,351.5,2,0.156,0.931,0,0.075,0.686,0.052,7158.5
2026-09-19T08:37:30.425Z,1,152,672758,673406,65,2,5414,1.181,3.827,411.6,8412,394.5,3,0.298,0.873,0,0.063,0.642,0.044,11986.1
2026-09-19T08:47:30.446Z,1,194,675817,676423,80,2,5410,1.116,3.894,418.2,9500,355.8,2,0.259,0.857,0,0.043,0.542,0.050,4369.7
2026-09-19T08:57:30.453Z,1,192,679005,679613,65,2,5438,1.145,3.865,403.3,11612,370.4,2,0.267,0.917,0,0.039,0.605,0.041,4028.5
2026-09-19T09:07:30.454Z,1,158,682102,682744,102,4,5468,1.169,3.857,422.1,9038,381.6,1,0.158,0.819,0,0.043,0.444,0.053,6136.7
2026-09-19T09:17:30.498Z,1,176,685616,686240,85,2,5499,1.133,3.855,427.9,13836,443.0,2,0.223,0.893,0,0.044,0.644,0.046,7885.1
2026-09-19T09:27:30.500Z,1,161,688696,689335,77,1,5514,1.254,3.855,426.5,12117,417.8,2,0.200,0.918,0,0.038,0.569,0.049,6924.0
2026-09-19T09:37:30.546Z,1,159,691419,692060,75,2,5541,1.410,3.926,424.3,7531,497.6,1,0.254,0.893,0,0.046,0.556,0.042,4711.3
2026-09-19T09:47:30.588Z,1,139,693672,694333,93,1,5569,1.261,3.872,430.2,14978,428.1,3,0.305,0.883,0,0.040,0.755,0.044,12910.4
2026-09-19T09:57:30.617Z,1,97,695461,696164,121,4,5580,1.622,3.801,419.9,8314,527.8,0,0.258,0.919,0,0.046,0.731,0.044,9545.6
2026-09-19T10:07:30.644Z,1,95,696845,697550,103,2,5596,1.710,3.867,415.5,10930,544.2,3,0.203,0.924,0,0.057,0.748,0.045,11358.6
2026-09-19T10:17:30.680Z,1,140,698047,698707,74,2,5609,1.680,3.809,416.3,9072,579.8,2,0.189,0.943,0,0.053,0.698,0.049,3875.8
2026-09-19T10:27:30.715Z,1,146,699508,700162,80,0,5630,1.496,3.738,423.9,10690,589.5,2,0.299,0.940,0,0.052,0.742,0.052,4492.5
2026-09-19T10:37:30.752Z,1,126,701346,702020,89,2,5654,1.456,3.769,422.7,10491,615.8,3,0.393,0.873,0,0.061,0.759,0.029,11370.9
2026-09-19T10:47:30.755Z,1,179,703717,704338,69,2,5689,1.355,3.804,428.2,11278,661.9,0,0.472,0.855,0,0.051,0.795,0.051,2324.7
2026-09-19T10:57:30.774Z,1,180,706684,707304,105,2,5735,1.096,3.809,430.1,13461,428.4,0,0.442,0.881,0,0.037,0.729,0.067,2192.5
2026-09-19T11:07:30.790Z,1,121,709624,710303,95,1,5726,1.295,3.845,429.4,9063,605.2,3,0.118,0.898,0,0.056,0.679,0.039,12412.4
2026-09-19T11:17:30.809Z,1,174,711753,712379,75,1,5746,1.460,3.812,433.7,14030,525.2,0,0.071,0.878,0,0.060,0.713,0.036,1964.3
2026-09-19T11:27:30.826Z,1,167,713878,714511,74,1,5767,1.354,3.872,427.3,12384,566.1,2,0.128,0.897,0,0.060,0.810,0.053,3958.9
2026-09-19T11:37:30.866Z,1,187,717040,717653,76,2,5782,1.197,3.888,408.5,10547,431.1,1,0.143,0.799,0,0.051,0.720,0.043,4770.4
2026-09-19T11:47:30.911Z,1,146,720770,721424,71,4,5820,1.155,3.842,425.2,9260,394.4,3,0.401,0.664,0,0.034,0.799,0.048,13885.7
2026-09-19T11:57:30.933Z,1,157,723951,724594,68,2,5852,1.330,3.787,430.4,10683,446.9,2,0.276,0.729,0,0.051,0.763,0.042,7495.3
2026-09-19T12:07:30.983Z,1,119,726021,726702,82,3,5856,1.240,3.937,436.6,10239,485.7,3,0.373,0.751,0,0.037,0.852,0.044,11102.6
2026-09-19T12:17:30.987Z,1,169,728420,729051,71,2,5879,1.266,3.891,435.9,7967,388.1,1,0.299,0.715,0,0.065,0.815,0.058,3928.7
2026-09-19T12:27:31.018Z,1,131,731410,732079,92,1,5908,1.096,3.892,435.8,8536,420.6,3,0.333,0.898,0,0.038,0.789,0.074,11957.5
2026-09-19T12:37:31.071Z,1,172,734646,735274,65,2,5939,1.034,3.868,435.4,8923,332.0,2,0.263,0.852,0,0.054,0.802,0.049,6617.0
2026-09-19T12:47:31.122Z,1,175,737395,738020,63,6,5971,1.195,3.882,427.1,9556,417.0,0,0.285,0.907,0,0.043,0.770,0.048,1974.7
2026-09-19T12:57:31.157Z,1,151,739730,740379,82,4,5989,1.221,3.860,443.9,10434,446.2,1,0.376,0.920,0,0.053,0.729,0.049,4103.1
2026-09-19T13:07:31.198Z,1,172,742204,742832,42,1,6010,1.187,3.840,436.2,9933,483.5,2,0.329,0.935,0,0.057,0.800,0.035,3806.9
2026-09-19T13:17:31.220Z,1,153,744788,745435,78,1,6043,1.261,3.738,434.4,11103,465.8,0,0.342,0.935,0,0.096,0.739,0.057,1498.1
2026-09-19T13:27:31.284Z,1,551,748176,748425,63,0,6059,1.106,3.832,431.9,8553,427.1,0,0.198,0.911,0,0.047,0.744,0.038,6345.9
2026-09-19T13:37:31.355Z,1,592,752760,752968,78,1,6082,1.285,3.860,435.5,10078,473.1,0,0.241,0.915,0,0.046,0.815,0.039,6862.0
2026-09-19T13:47:31.405Z,1,457,757151,757494,74,0,6100,1.508,3.890,445.1,15190,560.4,1,0.257,0.888,0,0.040,0.806,0.045,13317.8
2026-09-19T13:57:31.461Z,1,376,761062,761486,73,0,6119,1.799,3.896,433.2,11936,607.0,2,0.223,0.863,0,0.054,0.806,0.038,11408.2
2026-09-19T14:07:31.470Z,1,327,764485,764958,58,2,6139,1.923,3.843,448.0,24350,668.7,1,0.196,0.855,0,0.053,0.820,0.039,19731.3
2026-09-19T14:17:31.518Z,1,306,767903,768397,61,0,6167,2.087,3.808,440.1,15539,686.3,0,0.258,0.828,0,0.043,0.798,0.036,4552.7
2026-09-19T14:27:31.545Z,1,275,770501,771026,46,2,6183,2.147,3.877,443.7,18424,689.6,3,0.306,0.828,0,0.049,0.798,0.035,30876.0
2026-09-19T14:37:31.557Z,1,239,773206,773767,78,1,6205,2.251,3.819,441.3,14731,706.5,3,0.254,0.869,0,0.058,0.767,0.032,32574.0
2026-09-19T14:47:31.559Z,1,287,775961,776474,56,1,6231,2.336,3.831,446.8,17490,729.6,2,0.353,0.914,0,0.061,0.738,0.036,9695.1
2026-09-19T14:57:31.580Z,1,289,778645,779156,81,0,6188,2.303,3.833,440.2,18798,682.8,1,0.512,0.906,0,0.051,0.711,0.044,11344.3
2026-09-19T15:07:31.613Z,1,300,781518,782018,72,1,6207,2.283,3.865,442.5,19290,693.9,1,0.495,0.847,0,0.053,0.777,0.038,11029.2
2026-09-19T15:17:31.655Z,1,292,784455,784963,66,1,6221,2.224,3.855,445.8,19381,721.1,2,0.474,0.825,0,0.058,0.656,0.032,11632.0
2026-09-19T15:27:31.661Z,1,305,787425,787920,57,1,6248,2.191,3.868,447.2,18419,692.7,2,0.549,0.871,0,0.053,0.692,0.036,10625.6
2026-09-19T15:37:31.715Z,1,307,790097,790590,63,0,6256,2.210,3.863,448.4,26858,697.0,0,0.625,0.873,0,0.057,0.689,0.038,4952.6
2026-09-19T15:47:31.744Z,1,310,792928,793418,63,1,6271,2.074,3.865,454.4,17507,635.5,2,0.770,0.880,0,0.052,0.716,0.040,9019.1
2026-09-19T15:57:31.765Z,1,335,795892,796357,68,0,6286,2.014,3.833,450.1,14075,727.7,0,0.861,0.890,0,0.050,0.676,0.035,4904.3
2026-09-19T16:07:31.771Z,1,251,798850,799399,65,2,6313,2.075,3.854,453.4,19571,647.3,3,0.814,0.863,1,0.044,0.713,0.030,31140.6
2026-09-19T16:17:31.799Z,1,282,801746,802264,59,1,6329,2.181,3.860,453.9,16593,687.5,2,0.797,0.875,0,0.067,0.656,0.041,8732.3
2026-09-19T16:27:31.837Z,1,277,804353,804876,63,0,6346,2.267,3.799,445.0,17190,700.4,2,0.787,0.856,0,0.041,0.609,0.036,8673.0
2026-09-19T16:37:31.886Z,1,265,806856,807391,71,0,6358,2.275,3.814,454.4,18066,669.8,2,0.796,0.896,0,0.063,0.589,0.039,8584.7
2026-09-19T16:47:31.903Z,1,255,809474,810019,52,2,6379,2.287,3.889,458.8,20432,685.7,0,0.825,0.863,0,0.053,0.580,0.030,4404.8
2026-09-19T16:57:31.919Z,1,248,812167,812719,60,2,6398,2.296,3.875,463.5,19613,707.0,2,0.750,0.820,0,0.052,0.632,0.034,8286.0
2026-09-19T17:07:31.966Z,1,264,814950,815486,64,2,6421,2.237,3.864,455.2,18183,740.5,1,0.868,0.855,0,0.042,0.591,0.040,10140.1
2026-09-19T17:17:32.003Z,1,205,817700,818295,87,1,6444,2.243,3.882,457.7,19230,729.8,3,0.828,0.808,0,0.044,0.617,0.037,27348.9
2026-09-19T17:27:32.008Z,1,237,820402,820965,74,0,6466,2.246,3.869,458.1,17705,688.5,1,0.863,0.896,0,0.058,0.676,0.031,16787.8
2026-09-19T17:37:32.011Z,1,235,823259,823824,73,0,6492,2.234,3.893,474.1,20008,728.1,0,0.878,0.921,0,0.055,0.671,0.030,3834.2
2026-09-19T17:47:32.033Z,1,262,826151,826689,63,2,6519,2.199,3.844,465.0,17115,701.8,0,0.832,0.909,0,0.058,0.703,0.035,4309.3
2026-09-19T17:57:32.083Z,1,245,829077,829632,85,2,6537,2.199,3.868,464.6,16071,661.4,1,0.729,0.904,0,0.061,0.749,0.036,9054.9
2026-09-19T18:07:32.103Z,1,236,831997,832561,73,1,6563,2.216,3.864,475.9,19107,684.0,1,0.742,0.887,0,0.056,0.728,0.033,8857.1
2026-09-19T18:17:32.123Z,1,226,834846,835420,54,0,6573,2.243,3.807,475.6,15215,649.7,2,0.795,0.854,0,0.035,0.699,0.036,13381.2
2026-09-19T18:27:32.139Z,1,233,837641,838208,51,2,6588,2.320,3.828,473.8,16184,717.3,3,0.752,0.775,0,0.052,0.722,0.032,21917.9
2026-09-19T18:37:32.152Z,1,193,840425,841032,68,4,6612,2.206,3.843,473.5,14927,662.7,3,0.709,0.912,0,0.062,0.743,0.037,25518.7
2026-09-19T18:47:32.154Z,1,181,843423,844042,74,1,6641,2.204,3.818,481.9,14059,667.6,3,0.755,0.902,0,0.042,0.695,0.041,24246.2
2026-09-19T18:57:32.187Z,1,229,846461,847032,74,1,6669,2.218,3.827,478.0,18305,720.2,0,0.851,0.893,0,0.058,0.598,0.031,3695.1
2026-09-19T19:07:32.195Z,1,237,849245,849808,69,0,6677,2.179,3.879,481.3,16721,684.1,0,0.789,0.837,0,0.058,0.522,0.033,3805.8
2026-09-19T19:17:32.222Z,1,225,852223,852798,99,2,6704,2.175,3.865,483.4,17501,673.0,1,0.819,0.743,0,0.053,0.471,0.029,11062.3
2026-09-19T19:27:32.257Z,1,232,854811,855379,62,0,6717,2.245,3.893,470.6,16656,672.1,0,0.890,0.816,0,0.054,0.605,0.040,3885.0
2026-09-19T19:37:32.264Z,1,173,857312,857939,77,1,6743,2.213,3.836,484.7,14554,746.6,3,0.841,0.905,0,0.052,0.574,0.030,23030.2
2026-09-19T19:47:32.266Z,1,182,860033,860651,74,1,6759,2.058,3.861,481.7,12213,718.8,3,0.789,0.926,0,0.045,0.493,0.031,22792.3
2026-09-19T19:57:32.277Z,1,234,863064,863630,47,0,6782,2.102,3.862,488.4,15295,705.2,0,0.801,0.886,0,0.052,0.559,0.038,3671.4
2026-09-19T20:07:32.315Z,1,228,865933,866505,66,1,6808,2.083,3.892,495.2,18684,636.0,0,0.881,0.890,0,0.037,0.468,0.031,3699.1
2026-09-19T20:17:32.348Z,1,239,869203,869764,60,0,6835,1.922,3.896,485.3,14660,628.2,0,0.763,0.893,0,0.058,0.754,0.039,3454.5
2026-09-19T20:27:32.407Z,1,192,872779,873387,77,5,6861,1.872,3.847,487.9,17403,701.1,3,0.677,0.867,0,0.037,0.807,0.036,24760.6
2026-09-19T20:37:32.413Z,1,246,876367,876921,52,1,6893,1.744,3.878,488.8,15766,531.4,3,0.838,0.814,0,0.042,0.832,0.037,19824.4
2026-09-19T20:47:32.451Z,1,251,880304,880853,64,0,6927,1.801,3.903,504.9,15713,663.9,2,0.820,0.807,0,0.049,0.790,0.036,7159.4
2026-09-19T20:57:32.488Z,1,216,883594,884178,58,1,6950,2.018,3.827,499.6,13408,669.2,2,0.794,0.824,0,0.047,0.758,0.031,6724.2
2026-09-19T21:07:32.497Z,1,237,886621,887184,70,1,6982,1.896,3.832,500.6,14417,668.5,2,0.623,0.856,0,0.033,0.532,0.032,7272.2
2026-09-19T21:17:32.537Z,1,243,890272,890829,73,1,7008,1.760,3.889,494.5,18042,547.4,2,0.503,0.829,0,0.033,0.440,0.038,7446.6
2026-09-19T21:27:32.564Z,1,292,894170,894678,63,4,7036,1.526,3.872,493.0,18757,530.2,0,0.444,0.837,0,0.051,0.397,0.031,3687.9
2026-09-19T21:37:32.572Z,1,194,898091,898697,77,1,7056,1.711,3.887,490.1,13712,603.2,3,0.599,0.928,0,0.056,0.628,0.048,21711.8
2026-09-19T21:47:32.600Z,1,263,902249,902786,50,1,7081,1.473,3.861,499.9,12755,469.8,2,0.883,0.899,0,0.052,0.772,0.033,13338.2
2026-09-19T21:57:32.647Z,1,199,906784,907385,104,4,7107,1.513,3.900,485.8,11436,502.7,3,0.798,0.850,0,0.040,0.759,0.039,23386.1
2026-09-19T22:07:32.687Z,1,262,911550,912088,74,3,7129,1.470,3.849,491.0,13586,596.3,1,0.883,0.921,0,0.038,0.674,0.037,14883.0
2026-09-19T22:17:32.732Z,1,184,916117,916733,75,1,7159,1.718,3.863,500.4,14802,624.1,3,0.763,0.872,0,0.051,0.651,0.027,20645.9
2026-09-19T22:27:32.755Z,1,191,919237,919846,92,1,7182,1.997,3.862,492.6,16284,641.3,1,0.628,0.834,0,0.064,0.600,0.037,6913.5
2026-09-19T22:37:32.758Z,1,200,921619,922219,100,0,7201,1.981,3.825,503.2,14711,629.8,1,0.556,0.879,0,0.037,0.551,0.051,7258.9
2026-09-19T22:47:32.766Z,1,193,924071,924678,64,2,7203,2.026,3.863,497.7,16130,706.5,1,0.607,0.828,0,0.060,0.509,0.044,7134.6
2026-09-19T22:57:32.788Z,1,151,926205,926854,82,2,7215,2.024,3.849,500.5,17624,700.2,3,0.691,0.872,0,0.070,0.407,0.034,18993.0
2026-09-19T23:07:32.824Z,1,168,928766,929398,90,0,7238,1.825,3.913,502.8,11063,549.5,3,0.808,0.916,0,0.051,0.517,0.046,19819.2
2026-09-19T23:17:32.837Z,1,221,932063,932642,25,0,7261,1.786,3.870,499.0,13649,622.7,3,0.752,0.833,1,0.043,0.692,0.037,11653.3
2026-09-19T23:27:32.880Z,1,158,934672,935314,79,2,7283,1.940,3.866,495.3,13208,581.3,3,0.696,0.884,0,0.048,0.623,0.037,19431.3
2026-09-19T23:37:32.889Z,1,145,937074,937729,73,1,7312,2.051,3.858,490.2,14605,691.6,3,0.613,0.928,1,0.047,0.533,0.047,18105.2
2026-09-19T23:47:32.934Z,1,199,939120,939721,68,0,7327,1.947,3.827,498.7,17930,669.6,2,0.596,0.906,0,0.045,0.517,0.043,6446.5
2026-09-19T23:57:32.980Z,1,160,941721,942361,86,1,7359,1.806,3.838,507.3,10805,591.8,3,0.775,0.922,0,0.051,0.438,0.038,20084.5
2026-09-20T00:07:32.985Z,1,238,944526,945088,67,1,7377,1.768,3.842,502.9,14590,643.7,0,0.741,0.832,0,0.038,0.539,0.041,3638.0
2026-09-20T00:17:33.049Z,1,206,947501,948095,42,3,7406,1.827,3.830,510.6,17184,581.6,3,0.668,0.742,0,0.047,0.647,0.029,11796.7
2026-09-20T00:27:33.056Z,1,202,950457,951055,60,4,7423,1.972,3.895,503.7,13536,648.5,0,0.631,0.805,0,0.049,0.743,0.037,3107.5
2026-09-20T00:37:33.059Z,1,228,952995,953567,65,2,7437,1.767,3.841,495.6,12925,568.0,1,0.556,0.943,0,0.048,0.860,0.029,3671.8
2026-09-20T00:47:33.105Z,1,238,956692,957254,63,1,7453,1.593,3.890,498.7,12755,602.0,0,0.627,0.934,0,0.042,0.853,0.037,3076.9
2026-09-20T00:57:33.138Z,1,223,960988,961565,80,4,7496,1.551,3.919,508.3,12792,521.3,1,0.657,0.902,0,0.039,0.798,0.042,10355.8
2026-09-20T01:07:33.180Z,1,156,964512,965156,84,5,7519,1.698,3.832,503.3,12015,564.1,3,0.485,0.789,0,0.047,0.776,0.051,20538.2
2026-09-20T01:17:33.216Z,1,202,967928,968526,74,0,7551,1.779,3.901,484.8,15837,649.5,2,0.393,0.817,0,0.042,0.809,0.039,5717.5
2026-09-20T01:27:33.216Z,1,165,971133,971768,75,4,7543,1.676,3.850,507.5,11043,595.3,3,0.326,0.899,0,0.051,0.791,0.039,19550.5
2026-09-20T01:37:33.231Z,1,223,974479,975056,53,6,7578,1.678,3.868,504.2,12064,603.0,1,0.207,0.862,0,0.053,0.730,0.038,3113.9
2026-09-20T01:47:33.278Z,1,233,977362,977929,60,2,7605,1.548,3.889,511.8,12773,535.7,0,0.095,0.900,0,0.048,0.593,0.038,3247.4
2026-09-20T01:57:33.332Z,1,160,981293,981933,70,1,7634,1.515,3.870,508.5,11438,573.0,3,0.241,0.818,0,0.054,0.805,0.033,19532.4
2026-09-20T02:07:33.375Z,1,247,985460,986013,53,1,7663,1.363,3.861,530.3,12923,484.6,2,0.261,0.833,0,0.050,0.807,0.042,6620.4
2026-09-20T02:17:33.402Z,1,244,990535,991091,79,0,7705,1.329,3.836,529.8,11317,482.0,1,0.098,0.857,0,0.046,0.831,0.043,7009.3
2026-09-20T02:27:33.429Z,1,204,995100,995696,110,3,7739,1.428,3.891,531.7,11746,525.4,1,0.136,0.861,0,0.046,0.770,0.035,8887.4
2026-09-20T02:37:33.491Z,1,155,998865,999510,77,2,7779,1.639,3.868,539.6,13857,498.8,3,0.108,0.905,0,0.043,0.792,0.035,17243.2
2026-09-20T02:47:33.507Z,1,144,1002083,1002739,80,1,7790,1.647,3.837,536.0,12144,557.0,3,0.113,0.844,0,0.040,0.811,0.046,17179.0
2026-09-20T02:57:33.528Z,1,184,1005018,1005634,90,0,7808,1.456,3.882,534.0,13017,562.9,2,0.111,0.841,0,0.043,0.846,0.035,9935.7
2026-09-20T03:07:33.552Z,1,243,1010295,1010852,79,6,7848,1.243,3.834,539.2,9902,485.7,2,0.194,0.835,0,0.045,0.787,0.045,6879.8
2026-09-20T03:17:33.602Z,1,197,1015228,1015831,103,5,7879,1.439,3.895,537.5,11781,499.6,1,0.283,0.614,0,0.028,0.872,0.036,8101.4
2026-09-20T03:27:33.629Z,1,148,1019218,1019870,98,3,7909,1.435,3.867,547.0,14194,575.7,3,0.309,0.524,0,0.035,0.767,0.044,17896.7
2026-09-20T03:37:33.665Z,1,189,1022378,1022989,84,1,7935,1.618,3.785,548.7,11236,584.4,2,0.152,0.648,0,0.043,0.758,0.033,5040.8
2026-09-20T03:47:33.700Z,1,165,1024509,1025144,74,0,7950,1.725,3.848,554.0,12875,557.5,2,0.068,0.835,0,0.051,0.775,0.042,8900.3
2026-09-20T03:57:33.715Z,1,174,1027580,1028206,69,2,7982,1.489,3.843,554.0,16158,473.7,1,0.118,0.842,0,0.060,0.749,0.043,10299.9
2026-09-20T04:07:33.735Z,1,170,1030159,1030789,71,2,8010,1.529,3.860,555.0,11575,572.8,3,0.144,0.881,0,0.051,0.774,0.037,16682.5
2026-09-20T04:17:33.754Z,1,189,1033337,1033948,68,2,8051,1.414,3.904,553.3,10638,533.0,2,0.064,0.929,0,0.041,0.649,0.036,10455.2
2026-09-20T04:27:33.791Z,1,146,1036849,1037503,71,4,8071,1.462,3.871,559.1,12304,484.4,3,0.092,0.902,0,0.038,0.785,0.043,16965.3
2026-09-20T04:37:33.821Z,1,168,1039811,1040443,85,1,8101,1.434,3.889,565.3,13333,517.0,2,0.100,0.826,0,0.047,0.710,0.046,7242.3
2026-09-20T04:47:33.826Z,1,151,1041844,1042493,76,2,8125,1.706,3.811,549.9,13157,605.5,0,0.095,0.775,0,0.056,0.655,0.030,2044.9
2026-09-20T04:57:33.841Z,1,128,1043097,1043769,76,0,8127,2.012,3.885,565.5,13055,658.6,0,0.081,0.756,0,0.075,0.692,0.052,2106.9
2026-09-20T05:07:33.860Z,1,131,1044276,1044945,100,0,8146,1.843,3.876,553.5,12818,583.7,0,0.109,0.685,0,0.042,0.772,0.030,1690.6
2026-09-20T05:17:33.876Z,1,164,1046053,1046689,83,4,8166,1.556,3.883,563.6,13589,588.0,1,0.100,0.766,0,0.039,0.788,0.034,4827.0
2026-09-20T05:27:33.914Z,1,275,1048464,1048989,72,2,8188,1.974,3.884,562.1,12844,620.9,3,0.111,0.753,0,0.054,0.797,0.029,36666.3
2026-09-20T05:37:33.942Z,1,258,1051254,1051796,79,0,8204,2.289,3.853,565.1,17924,725.2,3,0.134,0.650,0,0.040,0.756,0.033,36730.7
2026-09-20T05:47:33.979Z,1,318,1054051,1054533,64,0,8230,2.288,3.853,566.6,18129,718.4,0,0.171,0.738,0,0.040,0.774,0.034,4907.3
2026-09-20T05:57:34.007Z,1,295,1056837,1057342,60,0,8240,2.317,3.844,579.3,24100,724.1,2,0.210,0.768,0,0.052,0.773,0.040,12221.9
2026-09-20T06:07:34.049Z,1,315,1059490,1059975,50,0,8257,2.297,3.867,564.2,14833,736.0,0,0.137,0.753,0,0.037,0.733,0.037,4724.4
2026-09-20T06:17:34.079Z,1,277,1062166,1062689,57,1,8277,2.322,3.871,573.7,16861,702.7,2,0.145,0.794,0,0.049,0.774,0.033,16497.9
2026-09-20T06:27:34.123Z,1,282,1064808,1065326,77,0,8287,2.332,3.906,563.0,16845,702.9,1,0.078,0.874,0,0.053,0.800,0.036,18487.1
2026-09-20T06:37:34.126Z,1,246,1067250,1067804,53,1,8300,2.370,3.879,575.1,15211,706.7,3,0.173,0.857,0,0.045,0.803,0.033,31088.3
2026-09-20T06:47:34.174Z,1,271,1069794,1070323,49,1,8315,2.379,3.873,577.3,17681,729.2,2,0.237,0.806,0,0.043,0.821,0.030,17046.3
